full_name,a,e,i,om,w,ma,H,epoch_cal,epoch_mjd
"       (2017 DP35)",1.818831497197276,.6211470064691855,17.52388810286703,147.8658481113848,99.83606202038757,335.040433467001,22.3,20170220.0000000,57804
"       (2017 DP36)",1.332601533209497,.2911030701223894,4.692844808355125,150.0667056795257,321.2421566713202,171.8572360607484,28.3,20190427.0000000,58600
"       (2017 DQ15)",2.824620337438223,.7273152877877952,20.1940072396483,272.8597275036947,350.4515131531713,146.9707705311038,19.4,20190427.0000000,58600
"       (2017 DQ34)",1.641239124138841,.3793811748001839,22.55988933833185,154.0307524061625,343.9627460965573,6.781198033792667,26.0,20170223.0000000,57807
"       (2017 DQ35)",1.520178621947418,.4871883094802278,11.97224311946912,350.5365941429746,67.87741462732996,97.6317898265208,22.8,20190427.0000000,58600
"       (2017 DQ36)",2.190306232697951,.7914435304738436,37.62578221683393,276.2210271879052,98.34578596017995,20.64358104599849,19.3,20170227.0000000,57811
"       (2017 DQ37)",2.067885670765127,.5040574219967567,17.12284272002154,19.38899267390695,235.7635104779401,210.2954628314358,19.0,20190427.0000000,58600
"       (2017 DR109)",1.006195267701754,.2409965019002422,3.146508143060034,341.0442132866542,73.55774655377675,129.6597515539317,27.6,20190427.0000000,58600
"       (2017 DR15)",2.396808353250906,.5140752085741257,32.19690583264846,340.0078249149929,220.5475878092053,196.7918885399774,20.9,20190427.0000000,58600
"       (2017 DR34)",1.30565114094126,.3921782641550256,2.954819244575838,154.9114649596574,74.47604938889191,128.1370807582004,29.2,20190427.0000000,58600
"       (2017 DR35)",1.039375348847925,.1691642713474004,2.672816769119829,128.7492860796574,125.5691279694405,297.4417271405061,26.3,20190427.0000000,58600
"       (2017 DR36)",1.367659870319579,.5022297885893919,13.10737561482422,20.21368406309655,359.7321802897577,216.9752611062587,19.9,20190427.0000000,58600
"       (2017 DR37)",1.282027976290115,.1235149463652319,26.84590560771931,347.3649256992304,83.57633471031751,243.0350429156072,21.9,20190427.0000000,58600
"       (2017 DS109)",2.094022263332737,.5645914128750079,3.889877715275347,163.211202397756,41.34737011067873,244.8784377094177,26.0,20190427.0000000,58600
"       (2017 DS15)",1.690012098964846,.6386601655725087,.9594443118303136,342.3325827430969,73.11728688482955,24.78111116400886,25.7,20170221.0000000,57805
"       (2017 DS34)",1.954974850959694,.7080194599081862,7.335140033976423,331.0121909998005,279.5239310661992,341.7980192156522,25.7,20170224.0000000,57808
"       (2017 DS35)",2.175915445975985,.4752207975348674,10.14988359728299,154.3078899207075,82.2176499585417,217.713325418254,20.7,20190427.0000000,58600
